 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1586996,201810,0601-1200,SFO.Airport,CA,,,,,,IMC,,,,,,TRACON NCT,Air Carrier,A321,,2,Part 121,IFR,Passenger,Localizer/Glideslope/ILS SFOILS28R,Initial Approach,,Class B SFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown; Confusion; Situational Awareness; Workload,Party1 Flight Crew; Party2 ATC,,1586996,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,,,,,,1586996,ATC Issue All Types; Deviation / Discrepancy - Procedural Landing Without Clearance; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance,Procedure; Human Factors,Procedure,"We landed without landing clearance from the Tower. Approach vectored us to intercept the localizer; just prior to intercepting localizer; Approach changed runway to the left runway. The Captain changed the runway in the FMS. I referenced the Jeppesen chart for new runway. Approach gave us another heading; then cleared us back to the right runway and the Controller apologized for confusion. The Captain updated the FMS. I referenced original chart for the right runway. We intercepted the localizer and were cleared for the approach. Approach instructed us to maintain 170 knots until the Final Approach Fix. I did not hear a frequency change to Tower as I was focused on configuring the aircraft to ensure a stable approach. After landing; we exited the runway. The Captain noticed he had not switched to Tower and he contacted Tower for instructions. Tower cleared us to cross and contact Ground.Approach initially cleared us to descend via the arrival except to maintain 11;000 feet. We were kept high throughout the arrival. We were cleared initially for the right runway; then just prior to intercepting localizer; we were cleared to the left runway and then again to the right runway. This resulted in increased task saturation and increased focus on configuring the aircraft due to the close proximity to the airport. Ensure both pilots confirm 'cleared to land' prior to landing.",,"[Report narrative contains no additional information.]",,"A321 flight crew reported they were not issued a frequency change to the Tower and landed without a clearance.",
1588323,201810,0601-1200,LGA.Airport,NY,,,300,,,,,,,,,Tower LGA,Air Carrier,EMB ERJ 190/195 ER/LR,,2,Part 121,IFR,,,Initial Approach,,Class B NYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown; Workload; Situational Awareness,Party1 Flight Crew; Party2 Flight Crew,,1588323,,,,,,,,,,,,ATC Issue All Types; Deviation - Speed All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance; Flight Crew Executed Go Around / Missed Approach,Human Factors; Procedure; Weather,Human Factors,"I was the pilot flying to LGA. We [were] expecting the Expressway Visual to Runway 31. It would be my first time doing this approach to this runway. Due to the winds of 02017G25 and the limited runway length; I briefed to land with flaps full. I highlighted in the brief this would be my first visual approach without glideslope guidance and second time landing flaps full as I've only been with the airline for seven months.Approximately 150 miles out we received word that LGA was now landing via the ILS to runway 4. Then approximately 50 miles out we were told that following the ILS to 04 we would be circling to 31. I briefed this approach and stated it was my first time circling to land in a large aircraft.I circled near minimums and made my final turn to 31. The Pilot Monitoring (PM) was backing me up on my glideslope but we had nothing but visual estimations to base that on. We realized the PAPI lights were not on and the PM had to make 2 calls to get Tower to turn them on as the Tower thought the PAPIs were already on. By this time we both realized the aircraft was above a normal glideslope. I began descending as fast as possible while still staying stable.At approximately 300 feet I made the decision to go around based on my perception that we would not be able to remain stable and make a safe landing. I called for the go around and waited for the PM to call 'Nav' per our company Standard Operating Procedure (SOP). The PM was not sure he called it and I never heard 'Nav'; but I was task saturated as it was my first go around at the airline. After 2 to 3 seconds I called for flaps 4 and looked to see if 'Nav' was engaged. As I did so; I allowed the flaps to over speed by approximately 3 kts. The PM attempted to warn me of the over speed just as it happened.The rest of the go around and subsequent approach and landing went per SOPs. After landing; we informed Maintenance and they performed an inspection with no damage noted.This event occurred primarily due to my inexperience with a challenging arrival. Compounding factors included rapidly changing; challenging conditions at the landing airport; the Tower not having the PAPI lights on; task saturation; and a possible momentary breakdown of SOPs/crew communication.I am not sure why LGA tower was executing an approach to a runway and then circle to land placing the aircraft from a nice headwind condition to near maximum crosswinds and did not have the PAPIs on. Our company should continue to train on go around procedures in the simulator.",,,,"EMB-190 First Officer reported a flap overspeed during a go-around at LGA following a circling approach at night.",
1588704,201810,0001-0600,ZZZ.TRACON,US,,,,1200,,IMC,Rain; Thunderstorm; Turbulence; Windshear; 4,,,600,,TRACON ZZZ,,King Air C90 E90,,2,Part 91,IFR,Ferry / Re-Positioning,,Final Approach,Vectors,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Corporate,First Officer; Pilot Not Flying,Flight Crew Commercial; Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Last 90 Days 75; Flight Crew Total 1200; Flight Crew Type 200,,Situational Awareness; Distraction; Workload,,,1588704,,,,,,,,,,,,Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance; Inflight Event / Encounter Loss Of Aircraft Control; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter Weather / Turbulence; Inflight Event / Encounter CFTT / CFIT,Vertical 800,,Automation Air Traffic Control,In-flight,Flight Crew Executed Go Around / Missed Approach,Human Factors; Weather,Human Factors,"We took off in low IFR with the intent to reposition the aircraft to ZZZ. Enroute we were informed by ATC that the best course around a thunderstorm would be 200 miles north of our course. As we did not have enough fuel for that option the PIC decided to deviate and shoot an approach at ZZZ1. We were at 14;000 feet and only about 18 miles from the airport; in a rush to get set for the approach we descended through the altitude assigned by ATC to intercept the localizer. After 2 advisories of a low altitude alert by the controller we proceeded to go missed. Our climbout instructions were to maintain runway heading and climb to 3;000 feet. After the autopilot was kicked off the PIC became disoriented and we began a turn that developed into a 45 degree bank before it was corrected by the SIC. We then received vectors back to [departure airport] and successfully shot the ILS approach.",,,,"King Air flight crew received two low altitude alerts from ATC resulting in a missed approach.",
1589122,201810,1801-2400,EWR.Airport,NJ,,,1700,,,IMC,Rain,,,,,Tower EWR,Air Carrier,B767 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,FMS Or FMC; Localizer/Glideslope/ILS Runway 04R,Final Approach,,Class B EWR,,,,,,,,,,,,,,,,,,,,,,,,Autoflight System,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 150; Flight Crew Type 1470,,,,,1589122,Aircraft X,Flight Deck,Air Carrier,Relief Pilot; First Officer; Pilot Not Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 199; Flight Crew Type 3272,,,,,1589135,Aircraft Equipment Problem Less Severe; Inflight Event / Encounter Weather / Turbulence; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,In-flight,Flight Crew Executed Go Around / Missed Approach,Aircraft,Aircraft,"EWR had low ceilings and shifting winds. The 4R was out of service; and RNAV approaches were advertised on the ATIS. We prepared and briefed the RNAV (RNP) Z 4R; as the minima were lowest; to better ensure seeing the runway at or before minimums. The autoflight and VNAV functions worked normally until passing the FAF. Upon passing the FAF; and as the winds aloft were shifting towards a headwind; VNAV PTH remained displayed; however the aircraft did not descend; despite touchdown zone altitude being set in the altitude window; per procedure. Indeed; all 3 of us noted that the Captain PFD showed us as being below the vertical path; whereas mine showed being above. The vertical path deviation indicators rapidly diverged and the aircraft remained at 1700 FT as we progressed toward the runway. This was obviously unacceptable; exceeding tolerances; and as such we elected to conduct a missed approach and informed ATC. We subsequently briefed and flew the ILS 4R GS out of service; using LOC and VNAV. This approach was uneventful.",,"I was in the jumpseat for the RNAV RNP Z 4R. Per the QRH briefing; we briefed if aircraft deviates outside of limits on the vertical path of +75 FT on prog page 2; it is an automatic disqualification for the approach criteria and necessitates a go-around. On the approach; the autopilot deviated from the vertical path by +75 FT and caused us to go-around per the briefing in the QRH.",,"B767 First Officer and Relief Pilot reported executing a go-around at EWR when the autopilot failed to track the vertical path accurately.",
1590621,201811,1201-1800,SFO.Airport,CA,,,1500,,,VMC,,,Night,,,TRACON NCT,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,FMS Or FMC,Final Approach,Visual Approach,Class B SFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Commercial,Flight Crew Total 1313; Flight Crew Type 1179,,Training / Qualification; Workload; Confusion; Distraction; Human-Machine Interface; Situational Awareness,,,1590621,,,,,,,,,,,,Deviation - Altitude Overshoot; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR; Inflight Event / Encounter Unstabilized Approach,,,Person Air Traffic Control; Person Flight Crew,In-flight,Air Traffic Control Issued Advisory / Alert; Flight Crew Became Reoriented; Flight Crew FLC complied w / Automation / Advisory,Human Factors; Procedure; Airspace Structure; Environment - Non Weather Related,Human Factors,"SFO flight was final leg of two day trip. We agreed upon letting [First Officer] fly the next two legs with VFR conditions and light winds; etc. Neither of us thought of the restriction in SFO requiring 100 hours for a new First Officer. The SFO approach should have been flown by myself. The First Officer was very experienced flying into SFO being based there as a [Company] Captain for many years before [us]. With the operational challenges and comfort with SFO; we both missed it.	The flight to SFO was expected to be challenging enroute due to moderate turbulence much of the way across the U.S. As it turned out; starting off at 30;000 feet and then climbing to 38;000 feet resulted in a very comfortable and uneventful flight. We briefed the DYAMD 4 and FMS 28R BRIDGE Visual early and in great detail with a robust conversation on techniques for the BRIDGE Visual. I recommended not attempting to try things such as switching to APP at end game; just use LNAV and VNAV (and the PAPI) for the entire approach which we agreed upon doing. We were given a 'Descend VIA' clearance on the DYAMD 4 with course only after ARCHI which is pretty standard. Visibility was outstanding and we could see the runways well outside of ARCHI. After ARCHI we were given two descents and two or three speed restrictions. At the same time; we were notified of approaching traffic for Runway 28L and to maintain visual separation with the traffic. This traffic was back at our 8 to 7 o'clock position and required some effort to monitor. As it turns out; the traffic was actually trying to go to OAK. During the resultant turn off and away from Runway 28L and across our 6 o'clock; I got a good dose of landing lights and diverted my attention back out of the flight deck to watch the traffic. When I returned inside I was tasked with gear; flaps; checklist; etc. What I failed to notice immediately is that LVL CHG was still selected to aid in controlling speed and without asking for the altitude window to be reset to the next lowest altitude. The aircraft did not have the Speed Intervene button and the First Officer chose this method vs. returning to VNAV and using manual throttles after the second level off as I was expecting.Consequently; the aircraft started to descend below the normal path crossing SAMUL as final flaps were selected; and I was busy inside with the checklist; tower call; etc. The First Officer clicked off the autopilot and started to correct for the steeper than normal descent. As I looked out to crosscheck; I saw the PAPI lights going towards all red. Tower called us at this time to notify that we were low on path. The First Officer was shallowing the descent with perhaps a bit too much emphasis on being smooth. Tower called a second time to tell us that we were triggering a low altitude alert. I assured them that we were already correcting. We intercepted the normal glidepath at 800 feet and landed uneventfully. Once at the gate; we debriefed the sequence of events; errors made; and how VNAV would have been the proper mode to be in with TDZ set and the requirement to reset the altitude window with use of LVL CHG and the restriction that it cannot be used below 1;000 feet. Even though I felt it was a perfect night with easy conditions and a straightforward arrival/approach; I failed to realize how challenging the approach could be as a crew with just a simple distraction or two at an untimely moment and our differing experience levels in the mix. Ultimately; the SOPs work to include SFO's Special Qualification status.",,,,"B737 Captain reported the First Officer who did not meet the special SFO requirement of 100 hours flew an approach into SFO and descended below the glidepath.",
1590734,201811,1201-1800,MIA.Airport,FL,,,50,,,,,,,,,Tower MIA,Air Carrier,Airbus Industrie Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Final Approach,,Class B MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower MIA,,Heavy Transport,,,,,,,Takeoff / Launch,,Class B MIA,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,,,,1590734,,,,,,,,,,,,Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Flight Crew Executed Go Around / Missed Approach,Environment - Non Weather Related,Environment - Non Weather Related,"Go-around from possible wake turbulence or perhaps under estimated cross wind or even perhaps a tail wind.Arrival into MIA landing with reported direct crosswind wind within limits; and [departing Heavy]; holding for takeoff. [Heavy aircraft] began rolling as we descended through 1;000 feet. Gusty conditions. Stable at 500 feet on visual. Stable in flare; and floated; [then] ballooned into an unsafe landing condition. Executed go-around procedure. Came around again; same conditions but more manageable; floated in flare; side slipped on touchdown.More separation between departing [heavies]. Don't have planes landing at or beyond possible crosswind limitations. Clarify where the wind readout is from  mid field etc.",,,,"Airbus Captain reported executing a go-around at MIA after encountering jet blast from a departing Heavy aircraft.",
1591313,201811,,SMF,CA,,,,3200,,,,,,,,TRACON NCT,Air Carrier,B737-700,,2,Part 121,IFR,Passenger,,Initial Approach,STAR SUUTR TWO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,Flight Crew Last 90 Days 449,,Time Pressure; Situational Awareness; Human-Machine Interface; Distraction,,,1591313,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Time Pressure; Situational Awareness; Distraction; Human-Machine Interface,,,1591315,ATC Issue All Types; Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance; Flight Crew Became Reoriented,Human Factors; Procedure,Human Factors,"While on the SUUTR 2 Arrival; we requested the RNAV 16R RNP at least twice and were told to request with next Controller while we were in close proximity to the SMF airport. Just prior to the OVOME intersection; we were cleared the RNAV RNP 16 R Approach while in visual conditions.  I had in the scratch pad as a 'preselected' fix to connect the approach segment. The name was ZOLOV.  I was anticipating and trying to plan ahead.  I brought up the ZOLOV fix to underneath the FIKAN fix to indicate the correct LNAV PATH for the RNAV Approach.  All of this was occurring while we received a traffic call; confirming we had the airport in sight and received a frequency change to Tower.   Unknown to me; this made the path and map show a course of direct to FIKAN from OVOME; then FIXAN direct to ZOLOV; versus an arching right course track.  This made us high on approach; and tight with traffic on final.  We asked for a S-turn; which Tower said we could go thru final and come back; which I did with autopilot off/autothrottle off and configured for landing.  Final flaps were configured above 1000 feet; and for a moment my descent below 1000 feet was approximately 1200 feet which I stated I was correcting the rate of descent.  It would be beneficial to have a different name on the star after the intersection OVOME other than the name FIXAN.  FIXAN is also indicated on the RNAV Approach and it seemed to make sense to bring up the next point on the RNAV RNP 16R which was ZOLOV.  Hindsight; I should have brought up the fix named FIXAN on the approach segment and placed underneath OVOME once we were cleared for the RNAV Approach.  A bit confusing with two names of the same on the STAR and the approach.",,"We were approaching airport with VMC very nice clear day. We had briefed the visual to 16R following the track of RNAV Z 16R and were on the SUUTR 2 STAR. We were cleared for the RNAV Z 16R just outside of OVOME. At that point I was looking outside at the airport and traffic ahead for 16R. The Captain loaded and executed the approach into the FMC. The execution happened before I had a chance to look back inside the flight deck and verify. On a very quick glance; the points in the box looked to match the approach; around this time we were basically over OVOME and now talking to approach being switched to Tower; and reporting proceeding traffic insight. As we approached FIKAN; I realized that the course didn't look correct on the MFD; and was more square than rounded. As the aircraft started to turn towards Runway 16R quicker than I expected; I checked on with Tower and reported airport and following aircraft in sight for visual and asked for S-turns on final. We were cleared for S-turns and to proceed past final if needed; where there was no traffic because 16L was closed; and cleared to land. We went just past final and S-turned back to 16R final. I believe our descent rate was a little steep around 1000 foot callout; somewhere around 1200 fps; but the Captain was correcting and verbally told me she was correcting. We landed without any further incident. After landing and review of the STAR and RNAV Approach; I believe there was an incorrect edit connecting the STAR to the RNAV Approach instead of loading the approach from OVOME.The Crew should have both verified before executing the edit in the FMC. I let myself get compressed on time and into the Yellow with so many inputs from ATC and the Captain at once. A clearance farther away from the IF would help too so that the Crew doesn't feel so rushed to get the FMC loaded. Also I believe the STAR would be better designed to end at the point the RNP begins; or change the name of the point past the OVOME point on either chart so that they can't be mistaken for each other when loaded into the FMC.",,"B737-700 flight crew reported a track deviation occurred on the RNAV RNP 16R approach to SMF when the FMC was improperly programmed following a late clearance.",
1591861,201811,0601-1200,ABQ.Airport,NM,,,,16600,,VMC,,,,,,Center ZAB,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,FMS Or FMC,Descent,STAR SNDIA THREE,Class E ZAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,Flight Crew Total 23000,,Workload; Confusion; Situational Awareness,,,1591861,,,,,,,,,,,,Deviation - Altitude Crossing Restriction Not Met; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Requested ATC Assistance / Clarification; Flight Crew FLC complied w / Automation / Advisory,Chart Or Publication; Procedure,Procedure,"Did not know what a speed brake intensive arrival this was. We started down with a 2.8 vertical bearing to the first altitude restriction. It was not long before we started falling behind the VNAV PATH. The speed brake was deployed but was not enough to catch up. We were vectored to the north then re-cleared to VLCNO intersection. We were still too high to make the crossing and passed 600 feet high with the speed brake out all the while. We increased speed to make the altitude but was unsuccessful. We were then cleared the visual but still had too much energy for a normal approach. The gear was lowered well before normal just to slow to flap speed. It took some fancy flying just to be stable at 1;000 feet. I totally get why there is a warning in our ops pages about high occurrences of unstable approaches in ABQ. The structure of this arrival needs to be looked at again. It flies like a hi-altitude penetration in a phone booth. It needs to extend further west before intercepting the final to Runway 8. Until this arrival is corrected a note should be added stating that it may exceed the vertical capabilities of your aircraft. I have not flown into ABQ for years so I was not expecting anything like this. From here on I will have us descend to MEA before starting this arrival again.","Reporter stated the arrival in question was the SNDIA3 RNAV.",,,"B737 Captain reported the approach to ABQ airport needs review because; as currently designed; it increases the chances for an unstable approach.",
1592436,201811,0001-0600,CAE.Airport,SC,292,5,,2000,,VMC,5,,Night,5000,,Tower CAE,Air Carrier,B767-300 and 300 ER,,2,Part 121,IFR,Cargo / Freight / Delivery,,Final Approach,Visual Approach,Class C CAE,,,,,,,,,,,,,,,,,,,,,,,,Speedbrake/Spoiler,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,Flight Crew Last 90 Days 80; Flight Crew Total 15000; Flight Crew Type 8300,,Distraction; Fatigue,,,1592436,Aircraft X,Flight Deck,Air Carrier,Pilot Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,Flight Crew Last 90 Days 45; Flight Crew Total 13500; Flight Crew Type 7300,,Fatigue,,,1592435,Deviation - Speed All Types; Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,In-flight,Flight Crew Became Reoriented; Flight Crew Overcame Equipment Problem,Human Factors; Procedure,Human Factors,"While descending for landing in VMC with the speed brakes extended; we were navigating direct to the final approach fix at an acute angle.  After accepting a clearance for a visual approach; I failed to alter the course to provide a better base-leg angle; and allow additional time and room to set up for the approach.  I removed my hand from the speed brakes lever and; distracted by configuring; forgot that they were extended.  Joining the final; we flew through the final approach course and; as we turned to rejoin with flaps 30 and extended speed brakes; the stick shaker activated momentarily. The speed brakes were stowed; final joined; and aircraft stable at 1;000 feet.    After landing; we debriefed as a crew; discussing the circumstances that led to the situation including my failure to adjust the course and allow more time for configuration; the hour of the day; and fatigue.  We recognize that allowing additional space and time for completing tasks prior to an approach is essential; especially during early morning hours when we are more likely to feel the effects of fatigue.",,"While descending for landing in VMC with the speedbrakes extended; we were navigating direct to the final approach fix at an acute angle.  After accepting a clearance for a visual approach; I failed to alter the course to provide a better base-leg angle; and allow additional time and room to set up for the approach.  I removed my hand from the speedbrakes lever and; distracted by configuring; forgot that they were extended.  Joining the final; we flew through the final approach course and; as we turned to rejoin with flaps 30 and extended speedbrakes; the stick shaker activated momentarily. The speedbrakes were stowed; final joined; and aircraft stable at 1;000'. After landing we debriefed as a crew; discussing the circumstances that led to the situation including my failure to adjust the course and allow more time for configuration; the hour of the day; and fatigue.  We recognize that allowing additional space and time for completing tasks prior to an approach is essential; especially during early morning hours when we are more likely to feel the effects of fatigue.",,"B767-300 flight crew reported maneuvering with speed brakes deployed led to a stick shaker condition.",
1592601,201811,1201-1800,ROG.Airport,AR,,,,3000,,IMC,Rain; 10,,Dusk,1000,,TRACON FSM,Corporate,Small Transport; Low Wing; 2 Turbojet Eng,,2,Part 91,IFR,Passenger,,Final Approach,Other RNAV (GPS) RWY 02,Class D ROG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Corporate,First Officer; Pilot Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Situational Awareness; Distraction; Communication Breakdown; Confusion,Party1 Flight Crew; Party2 Flight Crew; Party2 ATC,,1592601,,,,,,,,,,,,Conflict Airborne Conflict; Deviation - Altitude Excursion From Assigned Altitude; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance; Air Traffic Control Provided Assistance; Flight Crew Became Reoriented,Weather; Human Factors; Environment - Non Weather Related; Airspace Structure,Human Factors,"We were at the end of a long trip and were eager to get home. We were cleared direct to HONON IAF with the first Razorback Approach Controller; and were on a very straight path to the fix. We switched frequencies and with our new controller ended up staying at 8;000 MSL for quite some time due to traffic. We could see the traffic on TCAS and the controller cleared one aircraft for approach to nearby XNA and another aircraft for visual approach to ASG. But we were still high. And it didn't seem like ATC had a total grip on where we were. We got a descent...but it still wasn't a good descent for our position. The pilot not flying (PNF) thought we'd be ok if we slowed down and configured with spoilers. We were cleared for the approach in a fairly hurried manner outside HONON; but still had almost 2;000 feet to descend to be on profile; which we did. But because we had to have anti-ice on; our idle was higher and we didn't slow down very quickly. The rest of our approach was very busy with configuration changes to get the aircraft slowed down in the descent. We were switched over to Tower frequency; but because the PNF was so focused on speeds for configuration changes; we ended up getting a clearance to land from Tower without us calling them first. What would have changed this entire situation? If I would have been more assertive and suggested we tell the controller 'unable' when cleared for the approach and asked for box vectors and a more reasonable descent. Instead of thinking; 'yeah; I can do this...' I should have been thinking; 'take this abnormal descent; and make it normal and stable.'",,,,"Corporate jet First Officer reported a near unstable approach to ROG airport after ATC gave them instructions that were difficult to execute during the arrival.",
