 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
2156062,202408,0601-1200,ZZZ.Airport,US,,,,2000,,IMC,Rain,,Daylight,,,Tower ZZZ,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,Localizer/Glideslope/ILS ILS XXL,Final Approach,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 129.77; Flight Crew Type 959.17,,Workload; Situational Awareness; Communication Breakdown; Human-Machine Interface,Party1 Flight Crew; Party2 Flight Crew,,2156062,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,Flight Crew Last 90 Days 117.82; Flight Crew Type 117.82,,Communication Breakdown; Human-Machine Interface; Situational Awareness,Party1 Flight Crew; Party2 ATC,,2156107,ATC Issue All Types; Deviation - Speed All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Loss Of Aircraft Control; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,In-flight,Flight Crew Executed Go Around / Missed Approach,Human Factors; Software and Automation; Weather,Human Factors,"Established on localizer final for ILS XXL at 3;000 MSL. At glide slope intercept outside VOCUS; we have not been cleared to start approach. I want to query about getting down; but too much radio traffic. When about one dot high on glide slope; ATC directs us to slow from 190 kts to 170 kts and clears us to 2;000 feet and cleared the approach. At this point; I commanded LVL CHG on the Mode Control Panel (MCP). This wasn't increasing the descent rate enough to get down to the glide slope; so I turned off both Autopilot and autothrottle in order to level off slightly so I could fully configure the airplane to Flaps 40; which we had briefed for the wet runway conditions and stopping considerations. We were fully configured and the flight director was complying with ALT ACQ for the 2;000 feet altitude in the MCP window while we were now full deflection above the glide slope. I asked First Officer (FO) to give me a 1000 VS down on the MCP but it wouldn't take. At this time; since I wasn't commanding enough down pitch fully configured at F40 with my throttles back; and somewhat distracted by trying to get flight director help to descend down to glide slope; I noticed I had let my speed decay below Vref of 139. I added a lot of thrust until I saw the speed at Vref and trending faster. At this time; we were 1700 AGL and the FO pointed out we were still full deflection above the glide slope. At that time; I commanded a Go Around. The Go Around and second approach were uneventful.",,"Flight proceeded normally up to the beginning of the approach; ATC vectored us for approximately a 12 mile final at 3;000 ft and assigned 190 kts. until advised. The Captain (pilot flying (PF)) asked for flaps 10 to aid in slowing. ATC told us to join the LOC only; we both noticed that we would fly through the glide slope if we didn't get an approach clearance immediately. I (pilot monitoring (PM)) attempted to make a radio call to ATC querying them about the approach clearance but could get a word in on the frequency. ATC then cleared us for the ILS XXL maintain 2;000 until established and 170 kts. to the FAF. I immediately set 2;000 in the Mode Control Panel (MCP) altitude window and the Captain asked for gear down and flaps 15. When getting the approach clearance we were already about a dot and a half above the glide slope and the Captain used level change mode to try and get to the glide slope prior to the FAF. The Captain then turned off the Autopilot and auto throttle and asked for the remaining flaps; up to flaps 40. After making the last flap selection I noticed that the flight director (FD) was commanding a level off at 2;000 feet. The Captain asked for vertical speed mode however this would not engage without resetting the altitude window. I verbalized this and returned to looking at the Primary Flight Display (PFD) I noticed we were just beyond the FAF with full scale deviation above the glide slope and airspeed several knots below Vref. The Captain immediately said he was correcting speed. I said that given the speed and glide slope deviation we should go-around. The Captain agreed and the go around was accomplished without incident for a normal landing on XXL.",,"B737 air carrier crew reported an unstabilized approach that resulted in a low speed condition on final approach in IMC weather. The crew recognized the undesired aircraft state and performed a go-around; then performed a second approach and normal landing.",
2157037,202408,1201-1800,SAT.TRACON,TX,,,,2200,,,,,Daylight,,,TRACON SAT,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Initial Approach,Visual Approach,Class B SAT,,,,,,,,,,,,,,,,,,,,,,,,Autoflight System,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Situational Awareness; Human-Machine Interface; Distraction; Communication Breakdown; Workload,Party1 Flight Crew; Party2 Flight Crew,,2157037,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown; Human-Machine Interface; Workload; Situational Awareness,Party1 Flight Crew; Party2 Flight Crew,,2157419,Deviation - Speed All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Loss Of Aircraft Control; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter CFTT / CFIT,,,Automation Aircraft Terrain Warning; Person Flight Crew,In-flight,Flight Crew Regained Aircraft Control,Software and Automation; Aircraft; Environment - Non Weather Related; Human Factors,Human Factors,"While descending on a visual approach to RWY 13R at SAT; the FO felt he was too high while on base leg. I'm not sure why; but he decided to turn the autopilot off right before intercepting final. He was descending at what I thought was too high a rate and I told him he was going to be too low if he keeps descending at the current rate this far out. He had set 2200' in the altitude window which was the FAF altitude. Right before turning final he kept descending. It continued to appear to me that he was going to get too low and I instructed him to start leveling off.  It was at that time we got a "caution obstacle"; I re-instructed him to not descend.  I looked outside and could see a tower that we were clear of which I believed to be the reason for GPWS alert.  As I turned my attention back inside I realized we are starting to get too slow; I reached up pulled speed and announced the slow speed condition.  He then stowed the speed brakes and the aircraft started accelerating back to the selected speed.We both failed to recognize that the Flight Directors were not selected off which did not force the aircraft into the Autothrust SPEED mode.When the autopilot was disconnected during a time compressed portion of the approach; I believe this was done as a result of the FO's perception of his belief of being too high.During the numerous distractions occurring at that point; I failed to recognize the Flight Directors were not off; which would have forced the Autothrust into SPEED mode.I understand the importance of getting the aircraft into SPEED mode when the flight directors are not going to be followed.  In this instance; this was clearly an oversight on my part. As a way to personally limit this happening going forward; I intend to avoid any hand flown visual approaches; as much as feasible.This event unfolded very quickly.  I have spend numerous hours replaying what occurred and have thought about the severity of the situation.  I fully intend to change my awareness to prevent such events from occurring again.",,"Arriving in the vicinity of the SAT airport we accepted a visual approach for Runway 13R.  I selected 2200ft to assist in beginning the visual approach.  I selected the gear down flaps two configuration to set up for the straight in portion of our visual approach.  My first mistake occurred when I decided to turn the autopilot off with the speed brakes deployed and use open descent to reach the desired altitude.  I was aware the flight directors also needed to be turned off as I would not be following them(this did not occur).  This configuration resulted in the aircraft slowing to an undesired speed.  The captain an I discussed both the aircraft speed and altitude; and I mentioned the flight directors.  At that point the first distraction occurred when the GPWS announced "Obsticle" because of our position and rate of descent.  At this time I advanced the thrust levers as the captain selected a greater speed on the flight guidance panel.  About this time the aircraft announced "speed speed". As the trust advanced I realized my oversight of the speed brakes being deployed.  I retracted the speed brakes and we were then able to accelerate and resume stable flight. I did not realize I still had the speed brakes deployed upon level off.  Also my disconnecting of the autopilot caused a greater workload for the crew; distraction added with our rate of descent triggering the "Obsticle" callout. Recomendation: As we observed the aircraft approaching an undesired state we should have leveled off and accelerated much sooner while abandoning the visual approach.  Requesting a delay vector would have provided time to descend to my desired altitude to begin the straight in approach with no change in the level of automation being used.",,"Air carrier crew reported a GPWS Obstacle warning and a slow speed condition while descending rapidly on a visual approach after improperly programming the aircraft automation. The crew regained aircraft control and returned to stable flight.",
2157838,202408,1801-2400,MCO.TRACON,FL,,,0,,,IMC,,,Daylight,,,Tower ORL,Fractional,Medium Transport; Low Wing; 2 Turbojet Eng,,2,Part 91,IFR,Passenger,,Final Approach,,Class D ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Fractional,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,,,,2157838,Aircraft X,Flight Deck,Fractional,Captain; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,,,,2157836,Deviation - Altitude Excursion From Assigned Altitude; Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance; Inflight Event / Encounter Loss Of Aircraft Control; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Flight Crew Diverted; Flight Crew Took Evasive Action,Procedure; Weather,Weather,"We were scheduled to arrive at ORL Runway 7 but due to bad weather and thunderstorms the approach course was not useable.  ATC advised us Runway 25 was clear and the winds were light.  We setup for the ILS 25. About 15-20 miles out ATC Approach advised that the Tower said the radar is painting weather on the field but the runway is clear. We were cleared for the approach. Once we intercepted the localizer and glide slope the runway was not in sight and we could see the large storms had taken over the field. As we entered the heavy rain the visibility went to zero and we got into strong turbulence. I called for a missed approach around 2 1/2 to 3 miles out. The main storm was to our immediate right so we could not turn that way and approach helped us to avoid it with vectors as we were IMC. I was hanging on the yoke with both hands due to the strong turbulence. I felt the downdrafts pushing us down so I was trying to climb away from the ground. We tried leveling between 1500 and 1700 but the turbulence was pushing us up and down.  Approach then cleared us to 2000 feet and we broke out into VMC and diverted to ZZZ for an uneventful landing. We never received a TA or RA and never saw a target on TCAS. We were advised to call Orlando Approach while we were taxiing in at our diversion airport ZZZ. Identification: ATC advised us to call Orlando Approach. Cause: Bad weather; large thunderstorms; strong turbulence combined with updrafts and downdrafts and visibility down to zero due to heavy rain.  Also the fact that ATC told us the runway was clear of weather lead us to believe that we could get in without problem but that ended up not being the case.  The extreme weather to our immediate right prohibited us from following the published missed into a thunderstorm.  And the downdrafts pushing the jet down prompted me to climb away from the ground as soon as we got into the extreme weather.  For safety of the flight--we were not able to wait until the missed approach point to start the climb.  Response: Executed a missed approach due to extreme weather and zero visibility due to heavy rain. Suggestions: Orlando Approach relaying that the field was clear led us to believe it would basically be a visual approach and instead turned into a very turbulent approach and go around in surrounding bad weather and storms that left us with few options.",,"Arriving into ORL we planned on Runway 7 and we're on vectors. ATC advised thunderstorms were on and around the field and advised Runway 25 was clear. We re set up and we're vectored around weather. Once turned in on an ILS for 25 we saw the storm moving onto airport. We encountered moderate turbulence/updraft downdrafts. A go around was initiated but we could not turn right as the area of intense weather was in the way. We advised Tower we were going around and climbed out to about 1500 and were given 2000 and handed over to Approach Control. Approach Control gave us a climb to 4000 and a left turn to avoid weather. We diverted to ZZZ. Upon landing we were asked to call MCO Approach over a TCAS that someone reacted to. We never received an RA or TA and never saw another aircraft on TCAS.Identification: Strong turbulence and rain from storm along w loss of visibility.Cause: Severe weather on the field at ORL. Response: Initiated a go around.Suggestions: We should have worked out alternative missed procedure due to weather.",,"Flight crew reported conducting a missed approach due to severe turbulence; heavy rain and zero visibility along with a diversion to a nearby airport where conditions were better.",
2157976,202408,0601-1200,ZZZ.Airport,US,,,0,,,,Turbulence,,Daylight,,,CTAF ZZZ,FBO,SR20,,2,Part 91,,Training,,Landing,,Class G ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,FBO,Pilot Flying; Trainee,Flight Crew Student,,,Training / Qualification; Physiological - Other; Time Pressure; Fatigue,,,2157976,,,,,,,,,,,,Inflight Event / Encounter Weather / Turbulence; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter Loss Of Aircraft Control,,,Person Flight Crew,In-flight,Flight Crew Executed Go Around / Missed Approach,Human Factors; Weather,Ambiguous,"Coming in to land at ZZZ; we were slightly high and slow on the approach. Around the threshold; we were slightly high and slow; so pilot flying added a little power and pitched down. The flare was done too high; so combined with being too slow and the winds variable and gusting; the plane lost energy and dropped a significant amount on the runway; resulting in a large bounce. Pilot flying executed a go around to return for landing; and the PFD flickered and two white CAS messages showed; saying the autopilot and the PFD were using different ADC and AHRS. Pilot monitoring and passenger helped talk pilot flying through the shock and nerves. The CAS messages disappeared about ten seconds after; and a second landing was made; this one a lot smoother and normal. Fatigue and pressure to land probably played a part.",,,,"Student pilot reported being high and slow on approach which resulted in a high flare and a large bounce.",
2158413,202408,,ZZZ.Airport,US,,,,750,,VMC,,,,,,Tower ZZZ,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Final Approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 102.52; Flight Crew Total 102.52; Flight Crew Type 102.52,,Troubleshooting; Workload; Communication Breakdown; Human-Machine Interface,Party1 Flight Crew; Party2 Flight Crew,,2158413,,,,,,,,,,,,Deviation - Altitude Crossing Restriction Not Met; Deviation - Altitude Overshoot; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Clearance; Inflight Event / Encounter CFTT / CFIT; Inflight Event / Encounter Unstabilized Approach,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Air Traffic Control Issued Advisory / Alert; Flight Crew Became Reoriented; Flight Crew Overcame Equipment Problem,Human Factors,Human Factors,"While on approach. We initially planned and were told to expect RNAV visual tip toe XXL. We were vectored off star. Vectored in descent; and finally told to intercept localizer on heading; and cleared visual; maintain 160 we continued configuring at this time; and completed landing checklist. We opted to leave the Tip Toe RNAV XXL and drew an intercept course off of the FAP. We had the ILS freq in standby so we put the frequency in the active; and I verified the identifier; and armed the approach. I asked for the FAP ALT; and selected vertical speed -800 and followed the glide slope. I chose to hand fly the localizer intercept to make sure we didn't over shoot our path. Localizer / Glideslope never captured although we were on path. I turned off the flight directors and flew the visual using the localizer and GS as reference. At 1000 ft we made sure we were cleared to land; around 900 ft I noticed my descent was below glideslope and; made a small correction. At 800 ft  GPWS announced 'Glideslope' I immediately started a momentary level to capture Glideslope ; and stated correcting. At this time ATC issued us an 'low altitude alert' we acknowledged. Before this correction we were 3 red 1 white on the PAPI; we continued approach and had a normal landing.",,,,"B737 Captain reported ATC issued a 'low altitude alert' during visual final approach. The Captain corrected the unstable approach which enabled the flight to complete safe landing.",
2158670,202408,0601-1200,ZZZZ.ARTCC,FO,,,,,,,,,,,,,Air Carrier,B737-800,,2,Part 121,IFR,Passenger,,Final Approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Time Pressure,,,2158670,,,,,,,,,,,,Inflight Event / Encounter Weather / Turbulence; Inflight Event / Encounter CFTT / CFIT; Inflight Event / Encounter Unstabilized Approach,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Flight Crew FLC complied w / Automation / Advisory; Flight Crew Executed Go Around / Missed Approach; Flight Crew Diverted,Weather,Weather,"The event happened at ZZZZ due to strong winds.  We were scheduled to land runway XX and as we coming in on the final approach for the ILS XX; was moderate turbulence from 18000 to airport altitude caused airspeed to fluctuate.  As we continue for approach; experienced winds changed couple times caused massive updraft and we tried to keep the nose level but aircraft gave a "sink rate/pull up".   We immediately executed a go around and decided to divert to ZZZZ1 for the second time due to the strong winds.Strong winds in the vicinity of the airport and winds changed few times right on final.   Always execute a go around anytime safety is on jeopardy due to unsafe to land.",,,,"B737 pilot reported receiving a "sink rate/pull up" warning when the aircraft encountered turbulence during approach. Flight crew performed a go-around and diverted.",
2158948,202408,1201-1800,CYYZ.Airport,ON,,,,50,,,,,,,,Tower CYYZ,Air Carrier,Large Transport; Low Wing; 2 Turbojet Eng,,2,Part 121,IFR,Passenger,,Landing; Final Approach,,,,,,,,,,,,,,,,,,,,,,,,,,Radio Altimeter,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,Flight Crew Type 1400,,,,,2158948,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Inflight Event / Encounter Unstabilized Approach,,,Automation Aircraft Terrain Warning; Person Flight Crew,In-flight,Aircraft Equipment Problem Dissipated; Flight Crew Executed Go Around / Missed Approach,ATC Equipment / Nav Facility / Buildings; Environment - Non Weather Related; Aircraft,Ambiguous,"Flying into Toronto CYYZ had several (at least 20) erroneous indications from the radar altimeter; including while just above the runway. The errors were so bad that they activated the GPWS and I heard '50-30-10' very quickly (instead of the normal 50...40...30...20...10). I could see well visually that we were NOT at 10 feet; but hearing it skip 40 and 20 made me instinctively pull up; destabilizing my approach and landing; and we had to do a go-around due to the RADALT (Radar Altimeter) and GPWS issues. We continued to have RADALT (Radar Altimeter) anomalies even during and after the GA (Go Around); and I pressed the FDR (Flight Data Recorder) EVENT button during a couple of the anomalies. On our second approach the RADALT (Radar Altimeter) behaved properly below 1000ft and through the touchdown. Minor notes - we flew this aircraft all day (this was the 4th leg) and had no issues until flying near CYYZ. Also this aircraft only has one filter installed on the CA side RADALT (Radar Altimeter) and the second RADALT (Radar Altimeter) is deactivated. Runway was 24L.RADALT (Radar Altimeter) false indications during critical phases of flight.Possibly caused by 5G or other radio interference.",,,,"Air carrier pilot reported they had to go-around due to several erroneous radio altimeter indications while above the runway. On the second approach the radio altimeter operated normally.",
2159113,202408,1201-1800,ZZZ.Airport,US,,,,300,,VMC,,,Daylight,,,Tower ZZZ,Corporate,Citationjet (C525/C526) - CJ I / II / III / IV,,2,Part 135,IFR,Passenger,,Final Approach,Visual Approach,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower ZZZ,,Any Unknown or Unlisted Aircraft Manufacturer,,,,,,,,,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Corporate,Pilot Not Flying; First Officer,Flight Crew Commercial; Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Flight Instructor,Flight Crew Last 90 Days 145; Flight Crew Total 1040; Flight Crew Type 160,,Distraction; Situational Awareness; Communication Breakdown; Confusion,Party1 Flight Crew; Party2 Flight Crew,,2159113,,,,,,,,,,,,Conflict Airborne Conflict; Deviation - Speed All Types; Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Loss Of Aircraft Control; Inflight Event / Encounter Unstabilized Approach,,,Automation Aircraft RA; Person Flight Crew,In-flight,Air Traffic Control Issued Advisory / Alert; Flight Crew Regained Aircraft Control,Human Factors,Human Factors,"I was Pilot Monitoring for my Captain today. We were flying from ZZZ1 to ZZZ. While on a very short right base for Runway XXL we were far too high to make a stable approach. However; my Captain chose to proceed. He did not accomplish checklists and over sped the flaps trying to get low enough to land. While this was happening; I was trying to monitor and accomplish checklists. ATC then called and advised there was traffic for the parallel XXR. I replied with 'looking; Aircraft X'. Shortly after the Captain drifted right of centerline. I did not have visual with the traffic. We immediately got a Resolution Advisory. At this point we were maybe 300 ft AGL. I commanded to go around and comply with the RA. Captain refused saying he 'could still land'. I commanded again and told ZZZ Tower 'Aircraft X going around. We got an RA'. Captain then said he could save the landing again. I said 'it's too late I told ATC " He then screamed 'expletive' at me and began going around. The event directly following the go around nearly resulted in a stall spin very near the ground. ATC gave us a heading which Captain proceeded to miss by about 90 degrees. I called this out to Captain multiple times. He turned back for the heading and brought the thrust to idle. Very shortly after Captain lost control of the aircraft as we were nose up; rapidly decaying airspeed (lowest was 110kts); thrust idle; and about 60 degrees of bank. I called these issues out multiple times until I pushed the thrust up and nose down. Following my action Captain regained control. I have let my company's Director of Operations know about the full situation.",,,,"CE-525 First Officer reported a traffic conflict and a TCAS RA resulting in a go around; and a loss of aircraft control during the go around procedure. The First Officer as Pilot Monitoring identified the undesired aircraft state and provided verbal and flight control inputs to help the Captain recover the aircraft.",
2159617,202408,1801-2400,SFO.Airport,CA,,,,2500,,VMC,,,,,,TRACON NCT; Tower SFO,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Final Approach,Vectors; Visual Approach,Class B SFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Any Unknown or Unlisted Aircraft Manufacturer,,,,,,,Final Approach,,Class B SFO,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,Flight Crew Last 90 Days 124.32; Flight Crew Type 4175.18,,,,,2159617,,,,,,,,,,,,Conflict Airborne Conflict; Deviation - Track / Heading All Types; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter CFTT / CFIT,,,Automation Aircraft RA,In-flight,Flight Crew FLC complied w / Automation / Advisory; Flight Crew Took Evasive Action,Human Factors; Airspace Structure,Airspace Structure,"Arriving in SFO we were being vectored for spacing and a visual approach to Runway 28L.  Although we our saw traffic for 28R that SFO Approach was pointing out we didn't call it in sight at first. They were going to join final slightly behind us and I wasn't sure we could keep it in sight.  I finally called it in sight and we were given 'maintain visual separation cleared visual 28L; they have you in sight maintaining visual separation ' This traffic was gaining on us as we got to the bridge. Our speeds and altitude were matched and it appeared that the aircraft was possibly left of centerline.  We got a traffic alert then a descend RA. Captain followed RA and came left of course slightly at my request as the other aircraft didn't appear to be correcting. Captain could not see traffic from his seat.  SFO Tower gave us a low altitude alert and I responded with 'complying with RA'.  'Clear of conflict' was heard; he corrected to the GS and LOC and we both agreed we were adequately stable to continue.  Stabilized approach criteria were met and we landed without further issue.",,,,"Air Carrier Captain reported responding to an RA during approach and receiving a low altitude alert from ATC.",
2160355,202408,0601-1200,ZZZ.Airport,US,,,1000,,,VMC,,,Daylight,,,Tower ZZZ,Air Carrier,A321,,2,Part 91,IFR,Test Flight / Demonstration,,Final Approach,Visual Approach,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center ZZZ,,Any Unknown or Unlisted Aircraft Manufacturer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,Flight Crew Last 90 Days 35.2; Flight Crew Total 3005; Flight Crew Type 58.4,,Human-Machine Interface; Situational Awareness; Communication Breakdown; Confusion,Party1 Flight Crew; Party2 Flight Crew,,2160355,,,,,,,,,,,,Conflict Airborne Conflict; Deviation - Speed All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter CFTT / CFIT; Inflight Event / Encounter Loss Of Aircraft Control,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Flight Crew Regained Aircraft Control,Software and Automation; Human Factors,Human Factors,"Undesired aircraft state due to CRM breakdown and poor automation management.The following is the event how I remember it; which I know is not perfect.Flight was a executed as a routine test flight to evaluate VHF1 static on an Airbus NEO. Approach was briefed for the RNAV XX at ZZZ and mention was made that it would likely be a visual approach backed up by the RNAV. Descent checklist was executed per SOP. Upon return to the ZZZ area; controller queried whether the flight would like the RNAV XX or visual. PF elected to execute the visual with RNAV backup. Flight was cleared Direct ZZZ; which was roughly lined up with the RNAV XX (it seemed so easy at the time - PM even mentioned just going direct ZZZZZ; but did not do this; as it wasn't our clearance)Approx 20 miles from the field during a descent from 6 to 2 thousand; traffic was reported (and seen on TCAS) 11 o'clock ~4 miles; climbing to 2k and heading roughly the same direction but much slower. PM communicated around this time that "we had loads of gas and if we need to knock off the approach and try again due to traffic; we could basically fly for the next 5 hours."Flight elected to level off at 3k' (ATC was aware) until the traffic was in sight and overtaken; then the flight was able to descend below the clouds (SCT - BKN layer at ~2.5k).Approx 10 miles from the field; PM reported 'field in sight' and flight was cleared for the visual approach to runway XX. APPR was selected; but PM had not properly sequenced (still direct ZZZ) the FMGC (first big error). PF called for Flaps 1 and F1 was selectedAs flight approached ~8 miles at ~2k' additional traffic was reported co-altitude at 11 o'clock for ~3 miles and closing. PM diverted attention to this traffic; PF continued to share focus on both the traffic and the approach. As PF dealt with the confusion of the approach not being sequenced correctly; it was around this time that PM became aware of the automation not looking correct and said something to the effect of; 'Just fly it.' PM's intent was to communicate for the PF to fly the approach manually; so what PM should have said was something like 'Click out; and fly pitch and thrust manually.' PF disconnected autopilot and took the throttles out of the CLB detent but did not disconnect autothrottles. PF then asked for PM to "set the altitude to minimums" or "TDZE" - PM then set something lower than should have been set based on how the box was sequenced (and based on SOP for that matter). At this point; PM was still diverting most attention to ensuring the flight did not need to go around for the traffic. PM does not recall whether airspeed was still managed or not. ~5-6 miles from the field; PM gained sight of traffic and flight was switched to tower. PM looked towards the runway and perceived a high rate of descent; crosschecking the instruments; ~2;500 ft/min ROD was noted. PM said something like 'you're over 2k' ft/min rate of descent.' As the flight approached 1;000' MSL; PM communicated the flight was too low. PM could tell PF was confused by the automation and asked "Do you want me to turn off your Flight Director?" Somewhere around this time (this event sequence may be slightly jumbled based on the time compression and stress) the aircraft got slow (~120 knots in F1; definitely in the yellow band below F1 maneuvering speed) and the "SPEED; SPEED; SPEED" aural alert sounded. PM noted that PF increased the throttle angle but failed to notice that there was not an associated increase in thrust (autothrottles were still engaged). Also at some point during this sequence; PF asked for more flaps; and PM selected Flaps 2 or 3. PF selected a higher thrust lever setting and the aircraft sped up and climbed. PM assessed a safe approach was not possible and stated; "I think we should go around." PF called for the go around and climbed into the landing pattern (1500' was set in the altitude box) and airspeed was selected at this point. Tower queried if the flight "would like to go back to Center;" but flight stayed with Tower executed a left closed pattern to a landing on runway XX.",,,,"A321 First Officer reported an unstable approach during a maintenance test flight resulted from improper use of automation. The flight became low and slow on the visual approach; and the pilot monitoring called for a go around; then flew another pattern and landed.",
