 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1693141,201910,1201-1800,BWI.Airport,MD,,,,,,VMC,,,Daylight,,,Tower BWI,Air Carrier,Regional Jet 200 ER/LR (CRJ200),,2,Part 121,IFR,Passenger,FMS Or FMC,Initial Approach,,Class B BWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Situational Awareness,,,1693141,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter Weather / Turbulence,,Y,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance; Flight Crew Executed Go Around / Missed Approach; Flight Crew Requested ATC Assistance / Clarification,Human Factors; Weather,Weather,"Winds were 280 at 22 gusting 34. Previous aircraft reported loss of 10 kts. at 100 ft. Skies were clear; visibility was unrestricted. Visual approach Runway 33L. Captain was PF (Pilot Flying). I was PM (Pilot Monitoring) and was calling out all of the gains and losses I observed. We got a wind shear caution. I did not notice any significant change in airspeed or altitude with the caution; but I still called out 'wind shear caution.' Captain called 'continue.' A few seconds later we got a wind shear warning. I called 'Go-around.' The Captain immediately pushed the throttles up and said; 'go-around; set thrust.' I set go-around thrust. Captain called 'flaps 8.' Noticing we were out of the wind shear condition and climbing significantly; I set flaps 8. Me: 'positive rate.' Captain: 'gear up; speed mode.' My memory of the order of the following events is opaque; but in any case the order is trivial. In summary; Tower told us to climb to 8;000 ft.; turn left to a heading; and contact Potomac Approach. I also engaged heading mode; engaged autopilot; and set flaps zero once commanded by the PF. We changed to Runway 28; took vectors for the visual approach; landed; and taxied to the gate uneventfully. I do not know how long the wind shear warning remained displayed on the PFD. As I recall; I only looked for increasing airspeed and altitude trends when I changed aircraft configuration; I did not look to see if the message went away or not; so it may have still been there when I changed configuration. In hindsight; I should have paid more attention to the existence of the wind shear message; to ensure it went away prior to any configuration changes. Next time I go-around due to wind shear; I will pay more attention to the wind shear warning message; and ensure that I do not change the flap configuration if it is still displayed on my PFD.",,,,"CRJ200 First Officer reported wind shear on approach that resulted in a go around.",
1693319,201910,0601-1200,DEN.Airport,CO,,,,6000,,VMC,Turbulence; Windshear,,,,,Tower DEN,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,FMS Or FMC,Final Approach,Direct,Class B DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 124; Flight Crew Total 14727; Flight Crew Type 11804,,Time Pressure; Workload; Situational Awareness,,,1693319,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Weather / Turbulence; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter Fuel Issue,,,Person Flight Crew,Other finial approach,Air Traffic Control Provided Assistance; Air Traffic Control Issued Advisory / Alert; Flight Crew Requested ATC Assistance / Clarification; Flight Crew FLC complied w / Automation / Advisory; Flight Crew Executed Go Around / Missed Approach,Weather,Weather,"On approach to DEN ILS Runway 16 L Tower reported a wind shear of +25 kts.; at approximately 1200 ft. AGL we receive a -15 shear with a GPWS immediately followed by a +25 kts. This has left us high and fast and going higher on the path. I initiated a go around and we flew the runway heading. Fuel was now about 5.3 lbs. Dispatch had planned us to land with 5.5 but I had added 1000 pounds OA fuel because of gusty winds in the forecast. We were quickly turned to a visual for Runway 16R and told 'wind shear - on the runway' we again had a tailwind change to headwind at about 1200 AGL. putting us high again; but no GPWS. I was high at 1000 ft. but was able to be stable and about +10 kts. at 500 ft. At this point the wind shifted to a tail wind and was pushing our touchdown point to the end of the 3000 ft. zone. After a short discussion with the FO (First Officer) we both felt comfortable landing long with a 13000 ft. runway vs a possible diverting to COS landing with 3.0. I exercise my Captains authority touching down approximately 4000 ft. down the runway and exited the runway at WB. Fuel about 4.2.",,,,"Air Carrier Captain reported encountering wind shear on final approach and concern regarding fuel remaining.",
1693673,201910,1201-1800,ZZZ.Airport,FL,,,,2000,,IMC,Thunderstorm; Turbulence,,Daylight,,,TRACON ZZZ,Air Carrier,B737-800,,2,Part 121,IFR,Passenger,FMS Or FMC,Initial Approach,,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,Situational Awareness,,,1693673,,,,,,,,,,,,Deviation - Speed All Types; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Flight Crew Diverted,Weather; Human Factors,Weather,"Upon arrival on the SID; weather around the airport began to rapidly deteriorate. Thunderstorms quickly developed in all quadrants during final phase of the arrival. Multiple deviations and vectoring from Approach eventually put us on a direct course just outside the FAF for The RNAV/GPS Runway XX. The LNAV transition was a 90 degree intercept to the final approach course. Aircraft was in IMC; moderate rain and light to moderate turbulence; level at 2;000 feet AGL and fully configured with flaps 30 degrees.During our flight to the fix we watched a storm develop over the field and start to rapidly intensify. Just prior to our turn to final we noticed via TCAS that the preceding aircraft started a go-around. We queried Approach about the preceding aircraft and were told he went around. At that point we advised Center that we were unable to turn onto approach assuming some kind of wind shear encounter by the preceding aircraft. As the intensity of the effects of the storm intensified I elected to go-around; straight ahead. I directed flaps 15; gear up; and then pushed TOGA (Takeoff Go-Around). As the power came up; [the] aircraft started to accelerate and we encountered a flaps 15 over speed by 5 to 10 kts. FO (First Officer) immediately continued flap retraction to 5 degrees and I started a climb to slow the acceleration as the flaps continued up. As we climbed through 2;300 feet; Approach directed us to descend back to 2;000 feet and turn immediately to the southeast away from the weather and the airport. After aircraft was cleaned up and level at 2;000 feet; we advised Approach we were going to divert due to weather and the ability to have Maintenance inspect the flaps.Experience has shown me that the most awkward and difficult go-arounds are from level flight when not on any published missed approach procedure. The feeling of the need to press the TOGA switches is a hard habit to break especially in the midst of other distractions such as extreme weather and thunderstorms in close proximity to the ground. If I had merely called for flaps 15 gear up and then used the MCP (Mode Control Panel) to slowly increase the airspeed and clean the aircraft up; the altitude deviation and flap over speed could have both been avoided. Consider adding some training on this type of go around to get some muscle memory on this type of procedure. We always train missed approaches while descending on the final approach course at minimums and following the published procedure.",,,,"B737-800 pilot flying reported over speeding during go-around due to weather.",
1694396,201910,0001-0600,ZZZ.Tower,US,,,150,,,VMC,10,,,2500,,Tower ZZZ,Personal,PA-28 Cherokee/Archer/Dakota/Pillan/Warrior,,1,Part 91,None,Training,,Landing,,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower LAL,,Any Unknown or Unlisted Aircraft Manufacturer,,,,,,,,,Class D LAL,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,,Flight Crew Commercial; Flight Crew Flight Instructor; Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Last 90 Days 115; Flight Crew Total 1100; Flight Crew Type 675,,Communication Breakdown; Time Pressure; Training / Qualification,Party1 Flight Crew; Party2 ATC,,1694396,,,,,,,,,,,,Conflict NMAC; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach,Horizontal 400; Vertical 50,,Person Flight Crew,In-flight,Flight Crew Executed Go Around / Missed Approach; Flight Crew Took Evasive Action,Procedure; Human Factors,Procedure,"I was with an instrument student practicing landings; we did a touch and go on Runway 9 at ZZZ and were going to make a full stop landing. We were instructed to make a right traffic pattern and once on the right cross wind I asked Tower if I could land on Runway 5 and hold short of Runway 9 being that I knew there was another airplane in the pattern. Tower then cleared me to land Runway 5 and hold short of Runway 9. My student then made an approach to Runway 5 and ended up bouncing the landing and began to porpoise. As I went to take control the aircraft the student went full throttle to go around. We then climbed to about 80-100 ft. and I looked to our left and the other aircraft was on the departure leg for Runway 9 and we were on a collision course when I kept the airplane in ground affect causing us to pass slightly in front of the other aircraft and below it.",,,,"PA28 Instructor reported student go around resulting in a NMAC with crossing traffic.",
1694531,201910,0001-0600,IAD.Airport,DC,,,,3000,,IMC,,,Dawn,,,,Air Carrier,Regional Jet 700 ER/LR (CRJ700),,2,Part 121,IFR,Passenger,Localizer/Glideslope/ILS LDA,Initial Approach,,Class B IAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Time Pressure; Workload,,,1694531,,,,,,,,,,,,Inflight Event / Encounter CFTT / CFIT; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,In-flight,Flight Crew Became Reoriented,Human Factors,Human Factors,"The flight was supposed to be the First Officer's leg; but I decided to fly it because of the low ceilings going south into DCA. Enroute the ATIS showed 600 ft. overcast and I sent an ACARS to Dispatch telling them I was high minimums and needed to add 100 and ½ ft. The return message was wait until the next update to make a decision on the approach. I told the (FO) First Officer that if the ceilings did not improve we would go to IAD. We then set up and briefed the LDA (Localizer Type Directional Aid) Z Runway 19 into DCA. We checked the ATIS again and it was showing a slight improvement to 700 ft. and I sent Dispatch a message saying we were going to ZZZ if we couldn't get in to which the response was; you'll be legal to add the 100 and 1/2 ft. going north. Confused by the 'North' part we checked the ATIS again and it showed ILS Runway 1. (2 Specials had come out back to back). So with that; having begun a descent on the STAR and getting into terminal phase I set up the ILS and briefed it; we were instructed to slow to 210 kts. and I informed ATC that we wouldn't be able to make one of the altitudes to which they responded that was fine; just descend and maintain 9000 ft. My FO had a great attitude and was keeping up as best he could but the environment started to become flustered once they switched the runways again informing us that we had to go back and set up the LDA Z Runway 19 again.At this point it became slightly task saturated as we were setting up again and being vectored on to the approach. Once cleared at 3000 ft. I set next altitude crossed FERGI at 3000 ft. and began the approach. Everything up until the final approach fix seemed normal and it did slow down a bit but I was concerned about not getting in because we queried ATC and they told us that there were some missed approaches due to ceilings. When I called for the before landing checklist the FO ran it. I had been doing my 'point 2 prior' calls but was slightly late on the last one and descended right on the final approach fix at which point I hit the VS button and scrolled down; I think it was between 1500/1700 ft/min. I know that at my reference speed I should only have been doing 800 or so. Before any warnings I scanned and realized what I had done and immediately scrolled to reduce the rate of descent to be below 1000 by 1000. This is when my first terrain call came; I reduced more and then ATC told us we were low; we broke out of the clouds and got one more terrain. I have no reason to have not gone around other than being task saturated and thinking of it being worse in the go around. Although the FO was great there were some missed items as there tends to be and I had to clean up some things; as is my job. I am not blaming the FO nor the changing of runways. I take full responsibility for not executing a go around the first time. I felt after the first terrain call that my VS reduction would have been enough to stop it but it wasn't and the next call came very quickly after. The 1700 ft/min descent at FAF was poor airmanship; not going around was poor captaincy. Not descending at proper descent rate at FAF. Not going around after the first terrain warning call. Allowing myself to become pre-occupied with breaking out instead of focusing on flying the airplane.",,,,"CRJ-700 Captain reported he failed to initiate a missed approach after receiving three terrain warnings.",
1694983,201910,0601-1200,RDM.Airport,OR,,,,6000,,,Haze / Smoke,,,,,Center ZSE,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,FMS Or FMC,Initial Approach,Visual Approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center ZSE,Air Carrier,Medium Transport; High Wing; 2 Turboprop Eng,,2,Part 121,IFR,Passenger,FMS Or FMC,Initial Approach,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Communication Breakdown,Party1 Flight Crew; Party2 ATC,,1694983,Aircraft Y,Flight Deck,Air Carrier,Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,Communication Breakdown,Party1 ATC; Party2 Flight Crew,,1694987,ATC Issue All Types; Conflict Airborne Conflict; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach,,Y,Automation Aircraft RA,In-flight,Air Traffic Control Separated Traffic; Air Traffic Control Issued New Clearance; Flight Crew Executed Go Around / Missed Approach,Human Factors; Procedure; Airspace Structure,Ambiguous,"It started when we flew into the Redmond area and we were handed over to a new Controller. The Controller left us high and asked for a 'runway in sight' call 25 nm out. When we couldn't see the airport due to haze; we received a vector towards the DSD VOR and descent to 6;000 feet. At this time; a GA airplane was in the holding pattern over DSD at 6;500 feet. I was about to question ATC; when Controller changed the descend-to altitude to 7;000 feet.Once the field was in sight; Controller cleared us for the visual; leaving us high and too close in to make the approach. We were approved to maneuver for the descent for the visual.While on the visual approach into RDM; a small single engine GA airplane crossed KICBY at 5;500 feet; while we were approaching KICBY at about 6;200 feet and descending. This resulted in an RA. We complied with the RA; then followed the missed approach procedure after the RA was cleared.ATC failed to be proactive about this traffic; and had left us high and close-in on the visual; vectoring us towards traffic. The traffic alert at KICBY was caused by an aircraft that was in contact with ATC and had reported us in sight. This aircraft continued to fly into the final approach course (towards us) and ATC did not take any action to move us or them around.After the missed approach; we received a vector to the west. At this time; the [aircraft] behind us had to go-around as well (ATC cancelled their approach clearance for no apparent reason). Being busy with [aircraft]; it seemed that ATC had forgotten about us; as we were flying towards the mountains at a low altitude. I prompted ATC to turn us inbound again.After landing; taxiing in; we noticed a [turboprop] behind [aircraft] on final aborting the approach. After they landed; the crew expressed that they had received an RA as well. Between the 3 crews; we were very unsatisfied with ATC's performance and regard to safety.A few days ago; ATC was performing below standard in this area as well. Perhaps a lot of new controllers are being trained here? It has been challenging to operate in the Redmond area with these controllers.Please talk to Seattle Approach.",,"We were radar vectored into RDM behind two other aircraft for Runway 5. Because we had the preceding aircraft in sight; we were cleared by Seattle Center for the visual approach. However; our position for the approach was a bit too high and close to the preceding aircraft. We slowed and lowered our flaps and gear and started making S-turns to mitigate our high position. As we approached the airport; it became evident that spacing and altitude just weren't going to result in a stabilized approach with our initial efforts. Due to a TCAS target a few miles to the right of us; we requested a 180 degree turn to the left to help with spacing and altitude. Tower granted this request; but at the same time we were given a DESCEND TCAS RA due to that same target off to the right. The PF did an excellent job complying with the TCAS advisory; no limits were exceeded; and we completed the 180 degree turn; resulting in a stabilized approach. The position of the TCAS target was on the extended centerline for the approach corridor. According to the PF; it appeared to be a small aircraft doing air work. I personally did not catch whether they were in contact with Seattle Center; but another company aircraft ahead of us claims that the small aircraft was. On the ground; RDM Tower asked if the RA was due to a helicopter also doing training in the area. We never noticed a helicopter; nor did our TCAS pick up more than one target.This is a tough situation to make recommendations for. The visual approach for Runway 5 is situated between the airport and three tall mountains; making for a tight approach corridor. This is further complicated when multiple aircraft such as airliners; general aviation; and helicopters are all sharing this same airspace. From the controllers tone; it sounded like the situation was a bit overwhelming due to the congestion and coordination of so many aircraft in such a tight space. Personally; I wouldn't have done better if I were in their seat. My best recommendation would be at looking into the way the airspace and approaches are coordinated into Redmond; especially for that runway and especially for the vastly increased amount of traffic that has been flying into that airport in recent years.",,"Air carrier pilots of separate aircraft reported a loss of separation on approach to RDM airport that resulted in a TCAS RA followed by a go-around.",
1695201,201910,1201-1800,ZZZ.Airport,US,,,500,,,VMC,10,,Daylight,,,Tower ZZZ,Corporate,Gulfstream IV / G350 / G450,,2,Part 91,IFR,Ferry / Re-Positioning,FMS Or FMC,Final Approach,Visual Approach,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Autopilot,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Fractional,Pilot Not Flying; Captain,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Distraction; Workload; Human-Machine Interface; Fatigue,,,1695201,,,,,,,,,,,,Deviation - Speed All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,In-flight,Flight Crew Regained Aircraft Control; Flight Crew Became Reoriented,Human Factors,Human Factors,"During a visual approach to ZZZ; I was the pilot monitoring during a visual approach to Runway XXL. The Pilot Flying was a highly experienced PIC hand-flying a right base to final. There were multiple aircraft in the pattern at ZZZ including training aircraft to the parallel runway to the west and helicopter traffic to the east of our runway. During the base to final turn; I was preoccupied with maintaining visual separation from a Cessna that appeared to be overshooting his runway to our right and a helicopter to our left that was approaching to land on the east ramp. After rolling out on final; I noticed that the pilot flying had selected an altitude below field elevation in the altitude alerter without calling it and also selected Flight Level Change on the guidance panel. This had caused the autothrottles to pull back to flight idle and the speed had decayed to approximately REF minus 10-15 kts and the stall awareness bars had appeared in the PFD. I called 'speed way low' and the pilot flying had already seen it; disconnected autothrottle; added power; and reduced pitch to recover correct speed. Correct approach speed was quickly obtained; the approach was stabilized prior to 500 feet; and we continued to a normal landing.Despite having trained multiple times in recent years to avoid this exact scenario; the 'FLCH Trap' continues to be an issue. Personally; I NEVER use FLCH for descents for exactly that reason but I am reluctant to correct a 'technique' utilized by a fellow pilot; including the use of FLCH for descent. The company has rightly prohibited the use of FLCH during 'approaches' but its use during visual approach is something of a gray area. I believe the use of Flight Level Change should be PROHIBITED FOR ALL DESCENTS below 5;000 feet AGL. In my opinion; FLCH is the most dangerous button on the Flight Guidance Panel. As the pilot monitoring; it was my job to make sure the proper flight path and energy state of the aircraft were maintained but the distraction of multiple aircraft in close proximity and a 'Traffic; Traffic' TCAS alert forced greater attention OUTSIDE the cockpit than inside. In the future; I will be more proactive in refusing to allow my flying partner to utilize Flight Level Change.",,,,"G450 pilot reported selecting an incorrect autopilot mode during approach that resulted in excessively slow airspeed.",
1695342,201910,1201-1800,ZZZ.Airport,US,,1,700,,,VMC,Windshear; 10,,Daylight,6000,,CTAF ZZZ,Personal,Skylane 182/RG Turbo Skylane/RG,,1,Part 91,None,Personal,,Final Approach,Visual Approach,Class G ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Single Pilot; Pilot Flying,Flight Crew Private,Flight Crew Last 90 Days 41; Flight Crew Total 205; Flight Crew Type 205,,,,,1695342,,,,,,,,,,,,Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter Weather / Turbulence; Inflight Event / Encounter Loss Of Aircraft Control,,N,Person Flight Crew,In-flight,Flight Crew Regained Aircraft Control; Flight Crew Executed Go Around / Missed Approach,Weather,Weather,"While attempting landings at ZZZ; on a flight from ZZZ1; I made two approaches to Runway XX; with winds showing from the southwest and appearing (and feeling) gusty. Windsock suggested Runway XX was slightly more favorable than Runway XY. Executed go-around near the threshold on first attempt as plane felt unstabilized. Executed go-around on second attempt at about 300 feet as approach felt high. I flew to southeast to regroup and set up for grass Runway XZ; believing that to be more in-line with the winds (while I had landed on Runway XX several times; this was my first approach to XZ). On final approach; trimmed at about 80 mph (and thus; slightly fast given the gusty winds); the plane seemed to suddenly lose lift and begin a roll to the right (wind shear or sudden loss of headwind?). I pushed yoke forward until I felt enough authority to roll wings level; and then added power; climbing out well off-center (and to the right) of the runway. I probably did not regain control of the plane until about 100 feet AGL. I don't recall hearing the stall warning; but was primarily focused on not crashing during this sequence.Once under control again; I climbed out and to the southwest to re-group and choose an alternate airport. I initially selected ZZZ2; but while inbound; the wind report from the Tower suggested crosswinds that I didn't feel prepared to attempt; so I re-set course for ZZZ3. While then flying just south of ZZZ enroute to ZZZ3 at 2;000 feet MSL; one plane in the pattern did ask for my tail number (which I gave). The airport manager also asked that I check in the office upon landing (which I tried to do upon driving back; but he had left for the day).I was aware that I was having difficulty executing a landing at ZZZ; and aware that the stress of going around on the first two attempts was adversely impacting my mental capacity. I tried to take steps to give myself room to think and formulate a plan; but the near loss of control on approach to Runway XZ certainly shook my confidence and scared me. My focus thereafter was to ensure I remained aware of nearby traffic; and to develop a plan for a successful landing. I probably should have given a more proactive CTAF report when getting near the ZZZ pattern when enroute to ZZZ3; but was primarily focused on visually keeping clear of traffic and remaining well above the pattern altitude (of ~1;200 feet).",,,,"C182 pilot reported that gusty wind conditions on final resulted in a loss of aircraft control.",
1695508,201910,0601-1200,EWR.Airport,NJ,,,,3000,,VMC,,,,,,TRACON N90,Air Carrier,B757 Undifferentiated or Other Model,,2,Part 121,IFR,,FMS Or FMC; GPS; Localizer/Glideslope/ILS Runway 04R,Final Approach; Initial Approach,Visual Approach,Class B EWR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Confusion,,,1695508,,,,,,,,,,,,ATC Issue All Types; Deviation - Speed All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach,,,Automation Aircraft Other Automation; Person Flight Crew,Aircraft In Service At Gate; In-flight,Flight Crew Became Reoriented,Human Factors,Human Factors,"ILS/Visual approach to 4R EWR. On a heading of 140. The controller gave us a clearance to turn left to 120; also to descend to 3000; slow to 180 and continue descent to 2000. First Officer (FO) descended to 3000; while reducing speed; extended speed brakes. Controller started to issue new heading clearance; however after stating turn left to 070; he said; are your guys doing this on your own? Presumably he noticed we were already turning and forgot that he had given us the previous turn. We didn't know how to respond and there was a pause; controller came back and stated; 'Oh I gotcha now; turn to 070;' and he cleared us to intercept and for the approach. The pause distracted the FO enough to forget he had used the speed brakes. The aircraft got slow; FO added power and pitched down to recover speed; I noticed he still had speed brakes extended; I queried him and he retracted them causing the speed to climb above 200kts; flaps 5. During recovery we briefed flaps 25; added the wind correction of 15kts for a target speed of 143 and continued; thinking we had recovered we continued to landing; however the printer printed out that we were between 170 and 160 KTS below 500.",,,,"Captain reported EWR ATC's confusion about a previously assigned heading contributed to confusion in the cockpit consequently resulting in procedural; speed errors; and an unstable approach.",
1695765,201910,0601-1200,ELM.Airport,NY,,,,,,VMC,,,,,,TRACON ELM,Air Taxi,Light Transport,,2,Part 121,IFR,,FMS Or FMC,Initial Approach,,Class D ELM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Taxi,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,,,,1695765,,Flight Deck,,First Officer; Pilot Not Flying,Flight Crew Commercial,,,,,,1695766,ATC Issue All Types; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter CFTT / CFIT,,N,Person Air Traffic Control,In-flight,Air Traffic Control Provided Assistance; Flight Crew Diverted; Flight Crew Executed Go Around / Missed Approach,ATC Equipment / Nav Facility / Buildings,ATC Equipment / Nav Facility / Buildings,"Low altitude alert by ATC. GS (Glide Slope) was stuck centered. While flying a normal IFR approach using a flight director; the approach was proceeding normally on profile; received a low altitude alert; compared left to right; and went missed. The GS on the left side HSI and FD (Flight Director) stayed frozen in the center during the climb. The GS returned to normal operation when the lights were turned off as part of the cleanup on the climb. First Officer said he was about make a call about a disagreement with his GS to mine. ATC stated they had GS equipment issues the day before; and wanted to know the outcome of us tuning in the VS/ILS in ZZZ after the VFR landing.Apparently an equipment failure; either with the GS or receiver.Compared GS indication; went missed; Diversion to ZZZ to land VMC; tested GS on a VMC approach; nothing abnormal noted.A repeater NAV#2 with a GS like on many planes; visible from the left side would allowed the Captain to compare GS on the approach. Had this occurred without a Copilot or at an uncontrolled airport; the result would have been a crash with no GPWS (Ground Proximity Warning System). The fact that the local VOR/DME has been removed from service greatly limits your ability to fix you position when the flying the approach without a GPS.",,"We were on approach for the ILS Runway 24 in to ELM when we noticed a disagreement between the Captain's glideslope and the First Officer's glideslope. The glideslope on the Captain's flight director and HSI were showing centered; however; the First Officer's glideslope was showing about 2 dots low. We received a low altitude alert and subsequently went missed. ZZZ was reporting VFR conditions and we diverted there. We did the visual approach to Runway 16 at ZZZ backed up by the ILS Runway 16 to test both sets of flight instruments. Both the Captain's and First Officer' glideslope indicators were showing correct and matching. The Captain called the Chief Pilot; as well as Dispatch and Maintenance Control; to help determine the best course of action. [Company] picked up the cargo at ZZZ and then we waited for the weather to improve at ELM; so we could do the re-position flight to ELM VFR. The controller at ELM reported that they were having some issues with the ILS system yesterday.When the First Officer's instruments were cross checked with the Captain's instruments; and with the low altitude alert from the controller at ELM.Both of the glideslope indicators on the flight director and HSI on the Captain's flight instruments were stuck and indicating on glidepath. I am not sure if it is an issue with the receiver or possibly something wrong with the ILS system at ELM.Immediately going around to troubleshoot the issue; maintaining VFR conditions and landing VFR at ZZZ.I think having a GPS (Global Positioning System) in the aircraft with the approach loaded up would have increased the situational awareness; and we would have been able to easily see when we were passing each fix and what altitude we should be at. The ELM VOR is permanently out of service so you cannot easily identify each fix on the approach with DME.",,"Light Transport flight crew reported a glideslope failure on approach to ELM airport that resulted in a diversion.",
