 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1911897,202206,1201-1800,IAD.Airport,DC,,,,6000,,VMC,,,Daylight,,,TRACON PCT,Corporate,Gulfstream G280,,2,Part 91,IFR,Passenger,,Initial Approach,STAR GIBBZ4,Class B IAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACON PCT,Air Carrier,B787 Dreamliner Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Descent,,Class B IAD,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Corporate,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,Flight Crew Last 90 Days 100; Flight Crew Total 4400; Flight Crew Type 750,,,,,1911897,,,,,,,,,,,,Inflight Event / Encounter Loss Of Aircraft Control; Inflight Event / Encounter Wake Vortex Encounter,,,Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance; Flight Crew Regained Aircraft Control; Flight Crew Took Evasive Action; Flight Crew Requested ATC Assistance / Clarification,Environment - Non Weather Related; Procedure,Procedure,"While on the GIBBZ4 arrival to IAD; we were at 6000 nearing GIBBZ. I noticed on TCAS and aircraft about 5 miles ahead descending. As the aircraft ahead made the turn at GIBBZ; I saw that it was a very large airplane. I requested a vector from the Approach Controller for wake turbulence. The Controller responded; 'No; he's 5.5 miles ahead; slow to 210 knots'. We continued the arrival as cleared and while making the south turn at GIBBZ; for a north landing; I noticed the wind was relatively very light; 10 knots from 360 degrees. I became concerned that the preceding aircraft's wake would likely be very close to course. Shortly after making the south turn; we encountered wake turbulence; still at 6;000 feet. The aircraft rolled and yawed abruptly to left; exceeding 30 degrees bank. We again requested a vector. The Controller cleared us to descend to 5;000 feet. Reaching 5;000 feet we encountered the wake turbulence again. This time the aircraft rolled violently to the right; the airframe shuddered and the nose dropped consistent with an aerodynamic stall. After losing about 300 feet; the aircraft was manually returned to level flight at assigned altitude. We again requested vectors for additional spacing. The Approach Controller then extended our downwind while turning the preceding aircraft onto the base leg. The final Controller vectored us to final and gave multiple warnings of wake turbulence; being in trail of a [B787]. We flew the entire approach to landing above glide path for wake avoidance and did not have any further encounters.","Reporter stated the aircraft type they were in trail of was a B787; not an A380.",,,"G280 Captain reported encountering wake turbulence on approach to IAD in trail of a B787.",
1911920,202206,1801-2400,ZZZ.TRACON,US,,,,,,VMC,,,Night,,,,Personal,PA-28 Cherokee/Archer/Dakota/Pillan/Warrior,,,Part 91,None,Personal,,Final Approach,Other VFR approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corporate,Aircraft Manufacturing and Design (AMD) Undifferentiated or Other Model,,1,Part 91,,,,Landing,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying,Flight Crew Instrument; Flight Crew Flight Instructor; Flight Crew Commercial,Flight Crew Last 90 Days 200; Flight Crew Total 1600; Flight Crew Type 100,,,,,1911920,,,,,,,,,,,,Conflict Ground Conflict; Critical; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Aircraft,Horizontal 25; Vertical 100,N,Person Flight Crew,In-flight,Flight Crew Executed Go Around / Missed Approach; Flight Crew Took Evasive Action,Procedure,Procedure,"Flight was into ZZZ with ZZZ Approach; vectored to a VFR approach for Runway XX; number 2 behind another aircraft on a practice approach. We switched to CTAF about 9 miles out and talked with #1 aircraft. That aircraft went missed and we maintained visual; they were about 2 miles ahead of us. Runway lights were on brightest setting; on short final we saw an aircraft stopped on the Runway. We went around to the right and climbed out. We were unable to make radio contact with the aircraft on the Runway; so we immediately contacted approach to notify them of the situation. ZZZ Approach asked the aircraft that had flown the ILS XX in front of us if they had seen the aircraft and they responded that they had not seen the aircraft on the Runway. After making several circles above the Runway; we could see people moving on the Runway with flashlights and the anti collision lights on the aircraft had been turned on. They did eventually make a call on CTAF.",,,,"PA-28 pilot reported a go-around was caused by an aircraft stopped on the runway.",
1911934,202206,1801-2400,ZZZ.Airport,US,,2,900,,,VMC,10,,Daylight,99999,,Tower ZZZ,Personal,Cessna 150,,,Part 91,None,Training,,Initial Approach,Visual Approach,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Fuel System,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Instructor; Pilot Not Flying,Air Traffic Control Fully Certified; Flight Crew Commercial; Flight Crew Flight Instructor; Flight Crew Instrument,Air Traffic Control Non Radar 14; Air Traffic Control Supervisory 5; Flight Crew Last 90 Days 48; Flight Crew Total 1762; Flight Crew Type 14,,Situational Awareness; Communication Breakdown; Human-Machine Interface,Party1 Flight Crew; Party2 Flight Crew,,1911934,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Fuel Issue,,N,Person Flight Crew,In-flight,Flight Crew Took Evasive Action; General Flight Cancelled / Delayed; General Maintenance Action,Aircraft; Procedure; Human Factors,Procedure,"We were preparing to depart on a local area training flight; the student was performing a supervised pre-flight inspection and advised that we had 10 gallons of fuel. I 'back of the envelope' estimated fuel burn for the C150 at 5 gallons per hour. I intended to be back to the airport within 1.5 hours allowing for a 30 minute reserve. While 2 miles out from the airport on approach; the engine quit due to fuel exhaustion; flight time at this point was 1:21. I made an uneventful landing off airport landing; there was no damage to the aircraft or any injuries. A visual inspection of the fuel tanks revealed no fuel in the left tank; and a small amount in the right tank. After adding fuel; the engine started an ran without issue.The POH for our actual power setting / altitude / temperature specifies actual burn should be 4.3 GPH. The dipstick being used was a home-made paint stick with sharpie markings; I had not personally verified the accuracy of the stick. I also did not personally dip the tanks after the student. This plane does not have a flow meter; fuel totalizer; or EGT; we leaned 'generally' by just pulling the mixture out an inch-'ish'; which could have caused over burn.Of course; the easiest solution would have been to simply add fuel before departing; rather than relying on rough estimates and a 30 minute reserve.",,,,"C150 instructor pilot reported fuel starvation resulted in engine shut down and an off airport landing.",
1911937,202206,1201-1800,ZZZ.Airport,US,,0,0,,,VMC,10,,Daylight,,,Tower ZZZ,Personal,Skyhawk 172/Cutlass 172,,,Part 91,VFR,Training,,Landing,Visual Approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying; Single Pilot,Flight Crew Student,Flight Crew Last 90 Days 23; Flight Crew Total 31; Flight Crew Type 31,,,,,1911937,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Loss Of Aircraft Control; Ground Excursion Runway,,N,Person Flight Crew,In-flight,Flight Crew Took Evasive Action,Weather,Weather,"Gust caught aircraft on rollout of aircraft on landing and aircraft slid into grass; no damage to aircraft; No damage to property; No Injuries to occupant.",,,,"C172 pilot reported a wind gust caught the aircraft on rollout of aircraft on landing and aircraft slid into grass; no damage to aircraft; no damage to property and no Injuries to the pilot.",
1911943,202206,0601-1200,ZZZ.Airport,US,,0,0,,,VMC,Calm; 10,,Daylight,12000,10,Tower ZZZ,FBO,PA-28 Cherokee/Archer/Dakota/Pillan/Warrior,,,Part 91,VFR,Training,,Landing,,,,,,,,,,,,,,,,,,,,,,,,,,Reciprocating Engine Assembly,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying; Single Pilot; Students Instructor,Flight Crew Student,Flight Crew Last 90 Days 19; Flight Crew Total 28; Flight Crew Type 28,,Situational Awareness; Human-Machine Interface; Distraction,,,1911943,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Loss Of Aircraft Control; Ground Excursion Runway,,N,Person Flight Crew,In-flight,Flight Crew Took Evasive Action,Aircraft; Human Factors,Human Factors,"Student landed on Runway X at ZZZ with the intention of a full-stop landing. Landing was good; however; student burnt hand on his iPad (Hot from resting in the sunlight) and his reaction to it was to move his hand. His hand hit the throttle by mistake and caused an unintentional application of power and momentary loss of aircraft control leading to the aircraft momentarily veering off of the runway. The aircraft remained mostly on the runway. Student was able to regain control of the aircraft and taxi off of the runway safely. The student was okay and the aircraft undamaged after incident.",,,,"PA-28 instructor reported the student accidentally powered up after touchdown resulting in a momentary loss of aircraft control and runway excursion.",
1911973,202206,0601-1200,ZZZ.Tower,US,,12,,2000,,VMC,10,,Daylight,2500,,Tower ZZZ,Personal,M-20 R Ovation,,1,Part 91,IFR,Personal,,Landing,Visual Approach; Direct,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Propeller Control,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Personal,Captain; Single Pilot; Pilot Flying,Air Traffic Control Fully Certified; Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Commercial,Air Traffic Control Radar 32; Flight Crew Last 90 Days 100; Flight Crew Total 6500; Flight Crew Type 1500,,Situational Awareness; Troubleshooting,,,1911973,,,,,,,,,,,,Aircraft Equipment Problem Critical,,,Person Flight Crew,In-flight,Flight Crew Returned To Departure Airport,Aircraft,Aircraft,"Prop governor was not reacting to any input and it was stuck wide open. Had to land with killing the engine with fuel cut off at the final flare.",,,,"Pilot reported the Prop Governor was not reacting to any input and it was stuck wide open resulting a return to departure airport.",
1911978,202206,0001-0600,ZZZ.Airport,US,,,0,,,,7,,Daylight,8000,,Tower ZZZ,Personal,PA-28 Cherokee/Archer/Dakota/Pillan/Warrior,,1,Part 91,VFR,Training,,Landing,Visual Approach,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Propeller Blade,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying; Single Pilot,Flight Crew Student,Flight Crew Last 90 Days 5; Flight Crew Total 47; Flight Crew Type 47,,,,,1911978,,,,,,,,,,,,Ground Event / Encounter Ground Strike - Aircraft; Ground Event / Encounter Loss Of Aircraft Control,,,Person Flight Crew,In-flight,General None Reported / Taken,Human Factors; Weather; Environment - Non Weather Related,Human Factors,"I was on my 3-point solo cross-country flight as a student pilot. I departed from ZZZ1 and my plan was to land at ZZZ2 as well as ZZZ before returning to ZZZ1. Roughly 20 nm southwest inbound for ZZZ2; I attempted to listen to the ATIS and I was not getting anything. I assured myself I was on the right frequencies using my notes; and flight plan; as well as double-checking with foreflight concluding the comm 2 was just not working. The radio was fully functioning as I retrieved the weather via the comm 2 in the aircraft before I departed ZZZ1. Approximately 12 nm out from the airport; I contacted ZZZ Tower and notified them I was inbound with no weather because of radio issues. The Tower told me the current winds and plan of action for landing which I executed but given that I did not have the same amount of time as I was familiar with to evaluate the current winds to the best of my ability ended up being a factor that led up to the propeller strike. I reported midfield on left downwind at 2;000 ft. as instructed by the Tower and began my descent at my discretion. The winds were extremely variable as I descended below pattern altitude and as I lined up on base and eventually final I found myself fighting against the uneasy wind and poor aircraft performance. As I touched down it felt as if I had landed normally but I began to balloon where the plane wanted to take off and the aircraft uncontrollably was bouncing. The nose wheel gave out causing me to completely lose control of the aircraft leading to the propeller strike. Looking back at it I could have performed a go-around. Initially directed by the Tower to either do a touch and go or stop and go on the Runway I knew the airport was busy and I felt it was necessary to execute the first landing to avoid other traffic backups as I did end up with clearance to perform a full stop taxi back.",,,,"Student Pilot reported propeller damage after a hard landing on a solo flight.",
1912260,202206,0601-1200,RDU.TRACON,NC,,,,,,,,,,,,Tower RDU,Air Carrier,B737-800,,2,Part 121,IFR,Passenger,,Final Approach,,Class C RDU,,,,,,,,,,,,,,,,,,,,,,,,GPS & Other Satellite Navigation,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,Confusion; Troubleshooting; Human-Machine Interface,,,1912260,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation - Track / Heading All Types; No Specific Anomaly Occurred Unwanted Situation,,,Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem,Procedure; ATC Equipment / Nav Facility / Buildings,Ambiguous,"I just wanted to bring something to your attention that is a potential safety issue associated with the RNP 5L in RDU. I have been working RDU flights all month and the first couple of times that I flew this approach I thought that it was my flying skill; but after having done this all month I can safely say that it is how the approach is built. When arriving into RDU; I have been requesting this approach via the HEAVE transition which dumps you off the ALDAN STAR onto the RNP approach course. The LNAV portion of this particular approach brings you in well left of runway centerline; so much so that if you do not make any corrections when crossing the threshold; the right mains will also touchdown well left of centerline. I have flown this approach several times this month in 800s; and two other aircraft types which leads me to believe that this is how the actual approach is built. I have triple checked the RNP values several times and the aircraft has always been performing within RNP requirements. I have also flown the RNP 23R and that approach works as it should. Nothing additional to include. Reevaluate the RNP 5L approach course.",,,,"Air Carrier Captain reported the RNP Runway 5 approach to RDU '...brings you in well left of runway centerline...'. The reporter has experienced this several times in different aircraft.",
1912304,202206,1201-1800,ZZZ.TRACON,US,,,,,,VMC,,,,,,TRACON ZZZ,,Learjet 40,,2,,IFR,,,Final Approach,,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Brake System,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,,Pilot Flying; Captain,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Commercial,,,Time Pressure; Troubleshooting; Confusion; Situational Awareness,,,1912304,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem,Aircraft,Aircraft,"We were on final for Runway XXR at ZZZ. I called for AUX HYD ON; gear down per our checklist. The First Officer (FO) complied; and we got on amber R INBD BRK FAIL CAS. I told the FO to ask for delay vectors; then asked her to run the checklist in the QRH while I took the radios. I also put the autopilot on and continued to comply with ATC instructions while monitoring her as she ran the checklist. Basically it had us put the gear up; pull and reset a CB; then put the gear back down to see if the CAS message went away. We did this; and the amber message went away and was replaced with a white BRAKE FAULT CAS. She asked if she should run that checklist; and I told her to finish the one that we were on first. The next step on our amber checklist was that if the message extinguishes; the checklist is complete. She read this out loud; and I told her to go ahead and run the checklist for the white CAS. She did; and it basically said that there was a minor degradation in the system and to add 500 ft to the landing distance. We did this; and still had plenty of runway to continue to ZZZ. We asked for vectors back to the approach; and landed without further incident. After we landed; I asked her to run back through the checklist with me so that I could explain to maintenance the steps that we had taken. When I opened the QRH; there was a yellow updated sheet for the amber message on the left as well as the old white one right. I started reading off of the new yellow sheet; and she stopped me and told me that she had actually done the outdated white page. We looked at the differences between the two; and the updated sheet is similar; but it adds that 1) no action is required for the white BRAKE FAULT CAS; and 2) that even if the amber CAS goes away; normal brakes might not be operational and that we should refer to amber tab 42 for the emergency brake landing checklist (which we had not done since it wasn't referenced on the page that she had been looking at). Looking amber tab 42; there were 3 things that we hadn't done as part of our normal SOP's. These were to recalculate the landing numbers with anti-skid off; L&R IGN on; and to brake with the emergency parking brake instead of normal brakes. I ran the landing numbers with the anti-skid off later that night; and with 60% numbers we really needed an 8;700-9;000 foot runway (the LDA for XXR at ZZZ is 5;XXX ft). The FO immediately understood the mistake and the potential consequences; and she felt really badly about it. Obviously no one was hurt in this instance; but if the brakes had really failed it's very likely that we would have run off the end of the runway. As the Captain; it is my responsibility to ensure that the correct checklists are being run. We do kind of cover this in the sim at recurrent training; but you usually know if the Pilot Monitoring (PM) is running the wrong checklist because we've just done the same one 12 times in the last 2 days. As far as I am aware; we don't have a procedure for verifying that the PM is doing the correct checklist. I'm not sure if there is an ideal way to do this in every situation; especially if the Pilot Flying (PF) has their hands full. In the future; I will make sure that I physically look at the checklist that they are doing (or that they look at the checklist that I am doing) if the situation permits. I do think that to some extent you do have to just trust that the other person knows what they are doing and that they are following their training. I do also think that it would be beneficial to maybe pull a QRH out of a plane during our company indoc/recurrent and run through a couple of scenarios. Or; to add a random emergency that requires a checklist procedure to our sim training so that we get experience with checklists that are outside the norm for us. Also; I'm not sure if the outdated white page should have been removed from the QRH when the yellow update was added?",,,,"Captain reported the First Officer read an old page from their QRH which resulted in incorrect landing data for the aircraft.",
1912363,202206,0601-1200,ZZZ.Airport,US,,,0,,,VMC,10,,Daylight,11000,,CTAF ZZZ,Personal,M-20 E Super 21,,2,Part 91,None,Training,,Landing,None,Class G ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Instructor,Flight Crew Commercial; Flight Crew Flight Instructor; Flight Crew Instrument,Flight Crew Last 90 Days 99; Flight Crew Total 458; Flight Crew Type 60,,Workload,,,1912363,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Gear Up Landing,,,Person Flight Crew,In-flight,General None Reported / Taken,Human Factors; Environment - Non Weather Related,Human Factors,"Began training flight with standard preflight actions and run up. Takeoff power was set and normal takeoff achieved. Student had difficulty maintaining pitch attitude while gear was retracted. Made crosswind turn and downwind turn. Achieved pattern altitude and Student set power to 16 inches manifold pressure. Missed downwind BGUMPS check. Student tried to extend flaps above the white arc. Instructor corrected Student action and advised student to first set MP to 12 inches. Student successfully reduced MP and deployed flaps. Turned base and noted that we were high. Student reduced power to idle. Turned final. And noted that we were still high on glide slope. Instructor coached Student in a forward slip maneuver to loose excess altitude. At this point both Student and Instructor were task saturated. We both missed our final gear check. When propeller began to strike the ground; Instructor took the controls and made a gear up landing. No gear warning horn was heard by the Student or Instructor. After the aircraft came to a stop Instructor went through a shutdown flow and both occupants evacuated the aircraft. Contributing factors were loss of situational awareness; task saturation; and lack of gear horn.",,,,"Instructor reported missing the final gear check and landing without the gear down.",
1912577,202206,1801-2400,BOI.TRACON,ID,,,,,,,,,,,,Center ZZZ,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Final Approach,,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Distraction; Troubleshooting,,,1912577,Aircraft X,Flight Deck,Air Carrier,Captain,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Situational Awareness; Troubleshooting; Distraction,,,1912593,Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT; Inflight Event / Encounter Weather / Turbulence,,,Automation Aircraft Terrain Warning; Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Returned To Clearance,Human Factors; Aircraft; Environment - Non Weather Related,Environment - Non Weather Related,"On night approach into BOI; there was turbulence starting at about 16;000 ft. and below in all quadrants reported by ATC. We were cleared for the visual and had the RNP Z in the box for backup reference for GP and course. We turned left base to intercept the final approach course and started to configure a little early because we were #2 for landing and needed to slow down a little bit. The base to final turn we were experiencing a bit of turbulence and had a GPWS caution momentarily. We immediately added power and leveled off and were stabilized on our final approach criteria well before the final approach fix so we decided to continue the approach.",,"On approach into Boise from the Mid 20;000's down to the ground was moderate chop to light turbulence in the descent. Center had told us to expect this down to 9;000 ft. Once switched to approach there had been no reports to us of adverse rides down lower but we had it down to about 1;500 ft. We were in VMC conditions following another aircraft into 28L approaching from the West. Turning onto the final approach course at about 3;000ft AGL we experienced a downdraft due to the conditions and thus lost more altitude than expected and received a Ground Proximity terrain caution. We immediately pulled up to arrest the descent rate while adding power. This silenced the caution and we were far enough out the regain the stabilized approach criteria prior to 1;000 ft AGL per the FOM/FSM. We landed in the touchdown zone without further incident on the approach. While we expected the turbulence down to 9;000 ft it caught us a bit off guard that nothing was told to us by Approach or tower to expect it to lower altitudes unless they hadn't had anyone in reporting such. The aircraft before us didn't report any turbulence or such. We were aware of our surroundings and position but this will cause an even more heightened awareness in the future.",,"Air carrier flight crew reported receiving a GPWS alert while configuring the airplane early to maintain separation from an aircraft ahead.",
1912620,202206,1801-2400,ZZZ.TRACON,US,,,,,,,,,,,,,Air Carrier,A320,,2,Part 121,IFR,Passenger,,Final Approach,,,,,,,,,,,,,,,,,,,,,,,,,,Air Conditioning and Pressurization Pack,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Troubleshooting,,,1912620,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Flight Deck / Cabin / Aircraft Event Smoke / Fire / Fumes / Odor,,,Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem; General Maintenance Action,Aircraft,Aircraft,"Magic marker smell in flight deck through final descent. High Pressure valves open. Both pilots smelled it. Odor isolation procedure used but couldn't isolate it to one pack. Both packs secured after landing. Aircraft taken out of service. Flight Attendants did not smell it. No announcements made.",,,,"Air Carrier pilot reported a fume event during final descent. Aircraft landed safely and taxied to the gate where removed the aircraft was removed from service.",
1912632,202206,1201-1800,ZZZ.TRACON,US,,,,,,,,,,,,,Air Carrier,A321,,2,Part 121,IFR,Passenger,,Final Approach; Initial Approach,,,,,,,,,,,,,,,,,,,,,,,,,,Coalescer Bag,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,,,,,,1912632,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Smoke / Fire / Fumes / Odor,,,Person Flight Attendant,In-flight,Aircraft Equipment Problem Dissipated; Flight Crew Overcame Equipment Problem; General Maintenance Action,Aircraft,Aircraft,"At approximately 4000 ft. on the arrival into ZZZ we received a call from the cabin stating that they had experienced a dirty sock smell in the aft cabin during the decent. The Flight Attendant 1 let us know that everyone was ok and the smell had dissipated. As we were already on vectors for the approach we continued to land and proceeded to the Gate without further incident. A logbook entry was made and an Odor incident form was completed. No odor was ever noticed in the Cockpit.",,,,"Air Carrier pilot reported being notified during approach by a Flight Attendant of a 'dirty socks' odor in the cabin which had dissipated. Upon gate arrival a logbook discrepancy and company odor form were submitted.",
1912692,202206,1201-1800,ZZZ.Airport,US,300,4,804,,,VMC,5,,,10000,,Center ZZZ,Personal,PA-46 Malibu Meridian,,1,Part 91,None,Personal,,Landing,Direct,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,AC Generator/Alternator,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying; Single Pilot,Flight Crew Multiengine; Flight Crew Flight Instructor; Flight Crew Instrument,Flight Crew Last 90 Days 35; Flight Crew Total 5805; Flight Crew Type 614,,Workload; Troubleshooting; Situational Awareness; Distraction; Confusion; Time Pressure,,,1912692,,,,,,,,,,,,Aircraft Equipment Problem Critical; Ground Event / Encounter Gear Up Landing,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Flight Crew Landed in Emergency Condition,Aircraft,Aircraft,"I fueled the airplane at approximately XA:00 pm CDT at ZZZ with ~85 gallons of fuel. After a run-up; Magneto check; and exercising the propeller. I checked all engine gauges and verified the annunciator panel was clear. Made the radio call to announce taking off on Runaway XX. I flew around the North side of the airspace at 3500 ft to towards landing to pick up instructor at ZZZ1 for some flight training. After getting about ¾ of the way there; the annunciator for the #1 alternator illuminated. I grabbed the POH to troubleshoot and recycled the Alternator with no help. I verified that I still had good bus voltage (which I did) and proceeded down to 2500 ft to get below class B airspace and provide a much more direct route to ZZZ2 and at this point; all was well with still just the #1 Alternator Annunciator light illuminated (still had good Bus voltage and no other indications noted on Annunciator panel). I continued toward ZZZ2; a short time later when I was well clear of ZZZ4 with all instruments and bus voltage still good. When I was past ZZZ5 and ZZZ6; the propeller surged significantly; and I then got the #2 Alternator Annunciator light and bus voltage started dropping significantly. I shed all unnecessary items; but then I was becoming difficult to maintain altitude and realized I wasn't going reach ZZZ2 or ZZZ7; so began looking for a suitable place to land; all while losing altitude and engine power. I noticed a large maize and set up for a landing. I landed without incident with the landing gear up. I had a smooth landing. I was obviously very shaken up and was shaking visibly.",,,,"PA-46 Pilot reported alternator problems and an off airport gear up landing.",
1912726,202206,1201-1800,MDW.Airport,IL,,2,,1100,,VMC,,,Daylight,,,Tower MDW,Personal,Small Aircraft; Low Wing; 1 Eng; Fixed Gear,,1,Part 91,IFR,Personal,,Landing,Other RNAV ZRWY 31,Class C MDW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Single Pilot,Flight Crew Instrument; Flight Crew Private,Flight Crew Last 90 Days 55; Flight Crew Total 413; Flight Crew Type 410,,,,,1912726,,,,,,,,,,,,Deviation - Altitude Excursion From Assigned Altitude; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Clearance; Inflight Event / Encounter CFTT / CFIT,,,Person Air Traffic Control,In-flight,Air Traffic Control Provided Assistance; Flight Crew Returned To Clearance,Human Factors,Human Factors,"I was on the IFR approach and was informed that my altitude was low by Tower. I had clear visibility of the PAPI. I did notice that I was lower than the fix dictated by the approach. I adjusted altitude and landed without event. At no point was I visually in jeopardy of striking object. Had I been in IMC; I would not have been looking at the PAPI; and this would be a non event.",,,,"Pilot reported ATC advised they were low on the approach.",
